product_id,product_name,category,brand,unit_price,unit_cost,launch_date,is_active
648,Październik Dom Basic,Dom i wnętrza,Aurea,163.05,79.34,2025-12-22,True
649,Członek Elektronika Classic,Elektronika,Kidzo,1992.49,1411.41,2026-05-21,True
650,Czterdzieści Moda Premium,Moda męska,Bellure,138.69,72.13,2026-08-06,True
651,Obowiązywać Uroda Premium,Uroda,Nortex,39.48,16.26,2026-05-03,True
652,Mówić Moda Eco,Moda damska,Lumia,274.55,141.09,2024-11-06,True
653,Wioska Uroda Pro,Uroda,Domora,91.62,36.51,2026-05-24,True
654,50 Moda Eco,Moda męska,Bellure,328.3,185.25,2025-09-05,True
655,Utwór Moda Premium,Moda damska,UrbanLine,387.17,220.13,2025-12-25,True
656,Niemiecki Akcesoria Basic,Akcesoria,Vantex,163.51,73.06,2024-12-29,True
657,Narkotyk Dziecko Eco,Dziecko,Lumia,310.04,123.01,2024-09-13,True
658,Hałas Elektronika Premium,Elektronika,Nordly,1420.4,897.88,2025-09-17,True
659,Radość Sport Classic,Sport,Aurea,439.03,194.76,2026-04-11,True
660,Święto Moda Basic,Moda damska,Bellure,333.86,197.56,2025-10-20,True
661,Słodki Moda Eco,Moda damska,Nortex,294.69,155.82,2026-03-12,True
662,Ocean Dom Basic,Dom i wnętrza,Kidzo,426.4,154.84,2025-04-09,True
663,Polityk Elektronika Classic,Elektronika,Lumia,1259.82,774.93,2024-12-26,True
664,Zaufanie Dom Pro,Dom i wnętrza,Vantex,647.3,368.63,2026-04-26,False
665,Lekarz Dom Eco,Dom i wnętrza,Nortex,112.96,52.01,2025-04-26,True
666,Czysty Moda Pro,moda męska,Nordly,201.13,104.84,2026-02-07,True
667,Jakiś Dom Basic,Dom i wnętrza,Lumia,594.1,233.9,2026-04-12,True
668,Temu Elektronika Premium,Elektronika,Klarra,1203.65,887.17,2026-08-06,True
669,Trzeci Akcesoria Eco,Akcesoria,Ecolen,163.39,77.79,2025-04-25,True
670,Oficjalny Moda Premium,Moda męska,Vesto,286.08,141.52,2024-10-13,True
671,Wyrażać Dom Basic,Dom i wnętrza,GripPro,177.85,83.92,2026-04-21,True
672,Morski Dom Basic,Dom i wnętrza,Domora,269.09,144.42,2025-11-11,True
673,Rachunek Moda Basic,Moda męska,Aurea,288.89,119.74,2024-12-25,True
674,Owoc Moda Premium,Moda męska,Ecolen,50.95,28.47,2025-03-06,True
675,Bajka Moda Classic,Moda damska,MaxFit,274.14,164.66,2025-12-06,True
676,Nagły Moda Classic,Moda damska,UrbanLine,132.7,79.19,2026-06-25,True
677,Produkt Uroda Pro,Uroda,Vesto,131.71,50.36,2025-07-21,True
678,100 Dom Premium,Dom i wnętrza,Primo Style,427.35,218.17,2026-05-05,True
679,Znów Moda Basic,Moda damska,Vantex,235.79,133.86,2024-11-15,True
680,Rasa Dom Eco,Dom i wnętrza,Ecolen,394.31,195.4,2024-10-19,True
681,Ten sam Elektronika Eco,Elektronika,Tessera,1861.77,1181.24,2026-04-30,True
682,Figura Dom Basic,Dom i wnętrza,GripPro,280.4,148.48,2026-06-09,True
683,Tani Moda Pro,Moda damska,Bellure,310.43,190.05,2025-03-10,True
684,Organ Moda Premium,Moda damska,Tessera,353.19,181.23,2024-11-01,True
685,Ponieważ Uroda Eco,Uroda,Bellure,137.44,53.09,2025-01-07,True
686,Ulegać Elektronika Premium,Elektronika,Kidzo,79.39,52.11,2025-07-08,True
687,Jako Dom Eco,Dom i wnętrza,Lumia,288.31,111.74,2025-03-10,True
688,Nic Dom Classic,Dom i wnętrza,Ecolen,674.55,374.07,2024-10-05,True
689,Diabeł Elektronika Eco,Elektronika,Vantex,2261.09,1537.5,2025-11-07,True
690,Zająć Moda Basic,Women Fashion,Lumia,360.23,220.8,2024-12-05,True
691,Prowincja Uroda Premium,Uroda,MaxFit,28.74,14.41,2024-09-11,True
692,Granica Uroda Classic,Uroda,Nortex,116.41,47.09,2026-08-03,True
693,Policjant Akcesoria Classic,Akcesoria,Vantex,215.23,85.8,2026-04-06,True
694,Plecy Sport Classic,Sport,Domora,370.42,186.15,2024-11-13,True
695,Aż Dom Classic,Dom i wnętrza ,MaxFit,107.03,55.5,2026-04-16,True
696,Państwo Akcesoria Classic,Akcesoria,Klarra,220.68,109.22,2025-10-09,True
697,Syn Moda Classic,Moda męska ,Domora,225.28,95.36,2025-06-21,True
698,Reakcja Moda Premium,Moda damska,Domora,317.6,159.39,2025-11-01,True
699,Autobus Elektronika Pro,Elektronika,Bellure,2235.68,1782.65,2025-11-25,True
700,Pięćdziesiąt Moda Classic,Moda damska,Nordly,252.01,118.97,2025-12-12,True
701,Królewski Uroda Pro,Uroda,Nortex,56.31,21.53,2025-05-18,True
702,Rumunia Uroda Pro,Uroda,UrbanLine,99.85,45.14,2025-11-23,True
703,Sąd Uroda Eco,URODA,Tessera,180.39,99.85,2025-09-18,True
704,Rada Moda Premium,Moda damska,Lumia,267.28,158.44,2024-10-28,True
705,Gniew Dziecko Pro,Dziecko,Aurea,102.95,46.25,2024-10-10,True
706,Zatoka Dom Eco,Dom i wnętrza,Kidzo,147.38,50.91,2025-02-24,True
707,Nic Moda Pro,Moda damska,Nortex,388.75,207.82,2024-12-24,False
708,Wysokość Akcesoria Premium,Akcesoria,Primo Style,157.92,48.21,2025-02-20,True
709,Częściowo Dom Classic,Dom i wnętrza,Nordly,205.91,100.0,2024-09-27,True
710,Ósmy Moda Pro,Moda damska,Klarra,117.86,64.88,2024-09-02,True
711,Powodować Sport Eco,Sport,Lumia,90.57,52.16,2025-10-02,True
712,Kraina Elektronika Pro,Elektronika,Vantex,1305.04,795.52,2025-03-30,True
713,Jego Moda Eco,Moda damska,GripPro,374.43,185.51,2025-11-27,True
714,Majuskuła Uroda Classic,Uroda,Vesto,34.81,15.19,2025-04-27,True
715,Rada Dziecko Pro,Dziecko,Kidzo,186.45,89.25,2025-12-07,True
716,Na Elektronika Eco,Elektronika,GripPro,2481.4,1799.83,2024-11-24,True
717,Wzór Elektronika Premium,Elektronika,Klarra,722.09,399.72,2025-06-06,True
718,Szlachetny Dom Eco,Dom i wnętrza,Aurea,818.25,302.7,2025-12-30,True
719,Pomidor Moda Basic,Moda męska,GripPro,257.85,158.45,2026-07-25,True
720,Bank Sport Eco,Sport,MaxFit,497.08,229.67,2024-09-13,True
721,Plaża Dziecko Premium,Dziecko,Kidzo,229.01,112.25,2025-12-01,True
722,Metalowy Akcesoria Basic,Akcesoria,UrbanLine,41.79,17.01,2025-05-10,True
723,Wzgórze Moda Basic,Moda damska,Primo Style,203.25,99.15,2025-06-04,False
724,Przychodzić Moda Eco,Moda męska,Domora,309.42,163.53,2024-10-08,True
725,Szwajcaria Moda Pro,Moda męska,Vesto,67.86,39.75,2025-12-24,True
726,Przyszły Dom Eco,Dom i wnętrza,Klarra,618.16,301.8,2025-04-20,True
727,Powinien Moda Classic,Moda damska,Nortex,252.72,142.65,2026-05-12,True
728,Patrzeć Dom Pro,Dom i wnętrza,UrbanLine,657.75,363.82,2024-11-21,True
729,Dział Dom Pro,Dom i wnętrza ,Nortex,813.74,410.19,2024-11-17,True
730,Liczba Moda Premium,Moda damska,Vesto,43.21,21.51,2025-06-08,True
731,Gołąb Uroda Premium,Uroda,Nordly,66.34,42.29,2024-10-18,True
732,Kalendarz Moda Pro,Moda damska,Primo Style,83.28,42.97,2025-10-16,True
733,Pełnić Dom Eco,Dom i wnętrza,Domora,324.93,181.92,2026-04-08,False
734,Cześć Uroda Classic,Uroda,Klarra,135.49,73.18,2025-06-22,True
735,Norma Moda Classic,Moda męska,Tessera,281.27,136.12,2026-03-06,True
736,Sąd Elektronika Pro,Elektronika,Aurea,1142.73,655.22,2026-03-02,True
737,Wódka Moda Classic,Moda męska,Klarra,335.07,141.62,2025-10-24,False
738,Bar Dziecko Basic,Dziecko,UrbanLine,141.49,61.05,2025-11-11,True
739,Wino Moda Eco,moda damska,MaxFit,293.01,140.92,2024-12-07,True
740,Biec Uroda Pro,Uroda,UrbanLine,89.91,49.79,2024-11-13,True
741,Dokonać Elektronika Basic,Elektronika,MaxFit,2229.74,1298.81,2024-09-26,True
742,Produkcja Moda Classic,Moda męska,Kidzo,271.5,141.15,2025-11-22,True
743,Zjeść Sport Classic,Sport,Tessera,223.14,109.22,2025-03-28,True
744,Odmiana Dom Classic,Dom i wnętrza,Nortex,616.8,277.58,2025-11-16,True
745,Bydło Dom Premium,Dom i wnętrza,UrbanLine,343.65,217.32,2024-11-02,True
746,Określać Dom Pro,Dom i wnętrza,UrbanLine,449.41,210.17,2024-09-12,True
747,Ponad Moda Eco,Moda męska,Lumia,220.96,119.95,2024-10-26,False
748,Dziki Moda Classic,Moda męska,Lumia,50.14,29.01,2025-05-08,True
749,Gotowy Dziecko Premium,Dziecko,Domora,71.81,25.4,2026-05-14,True
750,Broń Moda Basic,Moda damska,Aurea,80.81,42.44,2026-07-18,True
751,Miód Elektronika Pro,Elektronika,Primo Style,818.22,545.56,2026-04-10,True
752,Wartość Dziecko Pro,Dziecko,Ecolen,343.72,186.73,2025-03-11,False
753,Kształt Dom Pro,Dom i wnętrza,UrbanLine,865.03,339.28,2025-04-25,True
754,Fizyczny Akcesoria Basic,Akcesoria,Primo Style,141.69,49.02,2024-11-25,True
755,Pomysł Moda Eco,Moda damska,Lumia,238.34,157.33,2026-04-20,True
756,Wzgórze Moda Basic,Moda męska,Vesto,197.56,112.12,2025-03-23,True
757,Powód Moda Basic,Moda damska,Ecolen,132.36,61.11,2026-07-28,True
758,Transport Dom Premium,Dom i wnętrza,UrbanLine,512.44,225.19,2025-04-30,True
759,Smutny Dom Pro,Dom i wnętrza,Vesto,532.33,259.76,2025-11-06,True
760,Wpaść Akcesoria Basic,Akcesoria,Aurea,129.4,48.19,2025-05-29,True
761,Podobny Dom Premium,Dom i wnętrza,Nortex,893.62,465.07,2025-10-13,True
762,Dania Uroda Classic,Uroda,Klarra,122.99,63.09,2024-12-15,True
763,Z krwi i kości Sport Eco,Sport,Kidzo,254.23,126.58,2025-10-24,False
764,Wy Dom Pro,Dom i wnętrza,Tessera,224.05,103.12,2026-07-15,True
765,Wygląd Moda Premium,Moda męska,Tessera,366.4,208.34,2026-05-20,True
766,Spokojny Uroda Premium,Uroda,Vesto,37.73,21.65,2026-03-24,True
767,Staw Moda Eco,Moda damska,Primo Style,83.94,42.26,2026-05-13,True
768,W Dom Pro,Dom i wnętrza,Aurea,850.09,477.0,2024-11-03,True
769,Nazywać Uroda Classic,Uroda,Vesto,95.51,42.89,2026-04-04,True
770,Kochać Elektronika Eco,Elektronika,Ecolen,1491.39,1010.17,2025-05-13,True
771,Polegać Moda Pro,Moda damska,Ecolen,141.88,84.39,2025-05-28,True
772,Pierś Uroda Premium,Uroda,Tessera,103.96,41.5,2025-08-21,True
773,Umożliwiać Dziecko Classic,DZIECKO,Aurea,209.5,118.07,2026-02-16,True
774,Odległość Dom Pro,Dom i wnętrza,MaxFit,0.0,250.72,2026-07-19,True
775,Planeta Dom Classic,Dom i wnętrza,Domora,200.21,116.44,2026-05-29,True
776,Uderzyć Elektronika Classic,Elektronika,Ecolen,202.02,128.42,2026-05-05,False
777,Kość Moda Eco,Moda męska ,Tessera,200.39,142.94,2026-06-11,True
778,Suchy Moda Basic,Moda damska,Ecolen,45.88,25.85,2025-08-31,True
779,Szczególnie Elektronika Basic,Elektronika,Nortex,1733.92,1242.59,2024-11-12,True
780,Kupować Sport Classic,Sport,Tessera,199.66,115.22,2025-04-16,True
781,Izrael Uroda Eco,Uroda,MaxFit,154.97,60.03,2026-07-23,True
782,Ile Moda Eco,Moda damska,Vesto,42.19,21.18,2026-08-06,True
783,Bok Elektronika Premium,Elektronika,Nortex,1707.21,1045.68,2024-09-09,True
784,Warzywo Akcesoria Eco,Akcesoria,Vantex,187.66,95.7,2026-04-17,True
785,Biskup Dom Pro,Dom i wnętrza,Tessera,672.18,355.92,2026-02-07,False
786,Sukienka Moda Pro,Moda damska,GripPro,276.07,140.36,2026-02-14,False
787,Słowacki Moda Pro,Moda męska,Tessera,343.53,170.5,2025-08-09,True
788,Pozostać Moda Classic,Moda męska,Klarra,66.95,37.82,2025-06-22,True
789,Prawny Dom Pro,Dom i wnętrza,MaxFit,380.81,185.31,2024-11-11,True
790,Jechać Dziecko Classic,Dziecko,Primo Style,285.72,126.18,2026-07-16,True
791,Dziwny Dom Premium,Dom i wnętrza,GripPro,88.2,44.29,2025-03-30,True
792,Siebie Sport Basic,Sport,UrbanLine,72.81,39.51,2025-09-07,True
793,Ciasto Moda Classic,Moda męska,Primo Style,325.03,174.69,2024-10-09,True
794,Łatwy Moda Pro,Moda męska,Kidzo,184.03,102.28,2025-03-06,True
795,Wrażenie Sport Basic,Sport,Nordly,161.46,90.6,2026-06-09,True
796,Szef Dom Basic,Dom i wnętrza,MaxFit,379.06,172.82,2026-05-17,True
797,Dziura Moda Classic,Moda damska,Aurea,154.74,68.42,2025-11-17,False
798,Papier Dom Premium,Dom i wnętrza,Tessera,880.63,432.15,2025-11-25,True
799,Góra Uroda Eco,Uroda,Primo Style,77.26,30.14,2026-05-07,True
800,Babka Dom Classic,Dom i wnętrza,Tessera,464.7,243.25,2025-07-30,False
801,Dostęp Sport Classic,Sport,Klarra,362.94,164.98,2025-12-17,True
802,Umysł Uroda Pro,Uroda,Nortex,57.1,26.45,2025-12-07,True
803,5 Moda Classic,Moda męska,Lumia,335.11,189.86,2025-09-05,True
804,Klient Moda Classic,Moda damska,MaxFit,90.44,58.41,2026-02-18,True
805,Mocny Moda Basic,Moda męska,Domora,136.71,57.65,2024-11-06,False
806,Łączyć Elektronika Pro,Elektronika,UrbanLine,1591.42,1031.29,2024-10-16,True
807,Pomidor Moda Premium,Moda damska,Ecolen,308.51,156.16,2025-02-23,True
808,Kultura Elektronika Eco,Elektronika,Bellure,1781.09,1159.63,2024-10-10,True
809,Pieniądz Moda Classic,Moda damska,Aurea,341.16,167.14,2024-11-19,True
810,Inny Sport Premium,Sport,Tessera,234.33,135.63,2025-02-22,True
811,Sobie Uroda Pro,Uroda,Lumia,161.63,84.36,2026-05-30,True
812,2 Moda Basic,Moda damska,Aurea,195.17,98.28,2026-06-16,False
813,Student Dom Pro,Dom i wnętrza,Tessera,354.78,175.76,2025-05-25,True
814,Królowa Elektronika Classic,Elektronika,Nortex,1599.14,1261.27,2025-12-18,True
815,Po prostu Uroda Premium,Uroda,Domora,15.76,7.67,2025-12-20,True
816,Osobisty Moda Pro,Moda damska,GripPro,386.78,190.63,2026-02-26,True
817,Znajdować się Elektronika Pro,Elektronika,Vesto,2378.39,1370.24,2024-11-24,True
818,40 Elektronika Premium,Elektronika,Nortex,1964.47,1422.46,2025-11-18,True
819,Szczęśliwy Dom Eco,Dom i wnętrza,Klarra,67.11,35.47,2025-09-22,True
820,Zgromadzenie Uroda Classic,Uroda,Vesto,90.29,39.84,2025-07-07,True
821,Brzydki Dziecko Classic,Dziecko,Primo Style,87.93,33.56,2024-10-22,True
822,Komputerowy Dom Pro,Dom i wnętrza,MaxFit,695.85,278.93,2025-06-22,True
823,Historia Moda Premium,Moda męska,Bellure,334.98,174.94,2025-11-03,True
824,Powszechny Elektronika Basic,Elektronika,Nordly,1206.09,824.7,2026-05-12,True
825,Czasownik Akcesoria Basic,Akcesoria,Klarra,0.0,33.92,2025-03-28,True
826,Pogląd Moda Basic,Moda damska,Kidzo,88.18,58.39,2025-11-13,True
827,Wiara Dom Pro,Dom i wnętrza,Kidzo,670.53,385.73,2025-05-27,True
828,Ten sam Sport Pro,Sport,Primo Style,435.53,176.04,2024-12-01,False
829,Może Moda Premium,Moda damska,Primo Style,359.48,175.61,2024-10-03,True
830,Powierzchnia Sport Eco,Sport,GripPro,92.56,37.13,2025-09-20,True
831,Dolina Dom Basic,Dom i wnętrza,Domora,258.88,101.8,2024-09-06,True
832,Zaś Moda Eco,Moda damska,Lumia,83.77,39.42,2025-06-14,True
833,O Elektronika Basic,Elektronika ,Klarra,1256.52,885.25,2025-11-19,True
834,Nauczycielka Uroda Basic,Uroda,Aurea,16.73,5.02,2025-07-17,False
835,Przynieść Dziecko Classic,Dziecko,Tessera,336.95,209.33,2025-03-20,False
836,Deska Moda Eco,Moda męska,Vantex,317.64,179.51,2026-02-19,True
837,Wada Dom Basic,Dom i wnętrza,Ecolen,480.61,232.31,2025-02-02,True
838,Budowla Elektronika Basic,Elektronika,Nordly,92.0,61.04,2025-03-21,True
839,Pracować Moda Eco,Moda damska,UrbanLine,317.33,126.52,2025-05-10,True
840,Malować Moda Basic,Moda damska,Primo Style,39.49,22.43,2025-03-20,True
841,Dlaczego Sport Pro,Sport,Primo Style,0.0,217.39,2025-07-22,True
842,Uczeń Sport Premium,Sport,Ecolen,255.86,140.05,2025-03-26,True
843,Córka Moda Eco,Moda damska,Primo Style,62.65,31.2,2025-08-27,True
844,Otrzymywać Akcesoria Premium,Akcesoria,Ecolen,189.9,74.86,2025-07-07,True
845,Mierzyć Sport Classic,Sport,Nordly,61.97,33.31,2024-10-06,True
846,Kontakt Dom Eco,Dom i wnętrza,Domora,344.6,173.55,2025-01-13,True
847,Milion Dom Premium,Dom i wnętrza,UrbanLine,196.16,102.73,2026-02-10,True
848,Brzuch Dom Classic,Dom i wnętrza,Klarra,530.43,228.3,2024-11-30,True
849,Robić Moda Basic,Moda męska,Nortex,331.0,151.97,2025-12-09,True
850,Osioł Moda Pro,Moda damska,MaxFit,132.57,87.56,2025-04-17,True
851,Słaby Uroda Classic,Uroda,Vesto,174.64,75.37,2026-05-01,True
852,Uciec Dom Basic,Dom i wnętrza,Lumia,643.55,239.08,2024-10-07,False
853,Pasmo Elektronika Pro,Elektronika,Klarra,409.89,235.18,2026-07-23,True
854,Leżeć Moda Eco,Moda damska,Ecolen,229.68,123.82,2025-01-29,True
855,Ludność Moda Classic,Moda damska,Aurea,219.22,112.44,2025-02-09,True
856,Dziś Uroda Basic,Uroda,Ecolen,155.41,72.38,2025-07-25,False
857,Spadek Uroda Classic,Uroda,Lumia,110.1,45.2,2024-12-31,True
858,Brzuch Moda Pro,Moda damska,Kidzo,199.39,108.51,2024-12-06,True
859,Skutek Moda Eco,Moda damska,Klarra,56.99,33.13,2025-01-30,True
860,Rozmawiać Moda Basic,Moda męska,Aurea,384.83,221.65,2024-12-01,True
861,Budować Moda Premium,Moda damska,Lumia,381.51,211.11,2025-02-05,True
862,No Dziecko Premium,Dziecko,Vantex,163.21,82.13,2025-11-14,True
863,Wypadek Uroda Pro,Uroda,UrbanLine,27.72,12.79,2024-12-13,True
864,Okoliczność Sport Basic,Sport,Nortex,480.78,241.78,2026-06-22,True
865,Kraków Moda Basic,Moda damska,Nortex,378.73,209.01,2026-08-03,True
866,Pojawiać się Uroda Eco,Uroda,Nordly,146.77,71.92,2024-12-31,True
867,Istota Moda Basic,Moda damska,Vantex,210.68,101.69,2025-11-03,True
868,Stawiać Dom Eco,dom i wnętrza,Domora,607.61,339.14,2024-12-16,True
869,Potrzebny Uroda Premium,Uroda,UrbanLine,113.32,50.94,2024-09-02,True
870,Metalowy Moda Pro,Moda męska,Aurea,42.25,27.86,2025-04-22,True
871,Panna Dom Classic,Dom i wnętrza,Nordly,834.49,453.97,2024-12-24,True
872,Tamten Elektronika Classic,Elektronika,Domora,837.09,469.73,2026-04-23,True
873,7 Moda Classic,Moda damska,Aurea,301.39,162.52,2024-09-20,True
874,Dziewczynka Elektronika Premium,Elektronika,Domora,1227.18,722.68,2025-12-03,True
875,Bułgarski Dom Premium,Dom i wnętrza,Nortex,128.57,57.46,2026-06-04,True
876,Spokojny Elektronika Pro,Elektronika,Nordly,2482.47,1341.42,2024-10-19,True
877,Ku Moda Pro,Moda damska,Bellure,312.96,142.68,2026-02-18,True
878,Istnienie Moda Eco,Moda męska,Kidzo,369.63,161.81,2026-07-25,True
879,Serce Sport Eco,Sport,Tessera,357.96,208.85,2025-02-14,True
880,Wypowiedź Uroda Pro,Uroda,Lumia,113.15,46.23,2025-04-17,True
881,Wreszcie Moda Eco,Moda męska,Ecolen,275.39,137.78,2026-06-23,True
882,Kierować Akcesoria Basic,Akcesoria,GripPro,38.82,15.84,2025-09-01,True
883,Odpowiedź Moda Eco,Moda damska,Bellure,118.51,66.95,2025-03-28,True
884,Dziedzina Dom Pro,Dom i wnętrza,Lumia,855.7,416.5,2025-10-02,True
885,Suma Uroda Premium,Uroda,Vantex,90.97,44.43,2026-02-06,True
886,Bóg Dziecko Pro,Dziecko,GripPro,112.22,74.56,2025-04-09,True
887,Przyjaźń Sport Eco,SPORT,Ecolen,538.63,322.52,2025-08-06,True
888,Złożony Dom Premium,Dom i wnętrza,Nortex,459.85,216.88,2024-12-14,True
889,Wpływ Uroda Basic,Uroda,Domora,117.86,48.49,2026-04-04,True
890,Pojedynczy Dom Classic,Dom i wnętrza,Vantex,205.98,88.19,2024-10-19,True
891,Muzeum Dziecko Premium,Dziecko,Ecolen,41.77,20.08,2025-06-13,True
892,Rzucać Dom Basic,Dom i wnętrza,MaxFit,733.71,403.3,2026-04-11,True
893,Wiosna Uroda Premium,Uroda,Aurea,72.8,38.04,2025-11-14,True
894,Podział Moda Eco,Moda męska,Ecolen,93.57,56.31,2026-05-19,True
895,Położenie Sport Premium,Sport,MaxFit,336.28,154.65,2024-09-19,True
896,Połowa Dom Pro,Dom i wnętrza,Domora,0.0,52.43,2026-02-11,True
897,Przyjąć Moda Eco,Moda męska,UrbanLine,39.0,23.33,2024-10-14,True
898,Ręka Moda Classic,Moda damska,GripPro,389.31,144.4,2025-01-17,True
899,Wysoko Sport Premium,Sport,Domora,202.39,86.6,2024-09-03,True
900,Pełen Moda Pro,Moda damska,Bellure,301.56,150.05,2026-07-10,True
901,Organizm Akcesoria Premium,Akcesoria,UrbanLine,2140.86,36.12,2026-04-15,True
902,Włochy Moda Basic,Moda damska,Aurea,191.15,116.11,2025-03-23,True
903,900 Sport Basic,Sport,Nordly,214.42,120.17,2024-12-10,True
904,Rola Moda Pro,Moda męska,Vesto,172.54,101.9,2026-05-20,True
905,Nauczycielka Uroda Basic,Uroda,Nordly,155.36,85.79,2025-12-04,True
906,Czyn Dom Eco,Dom i wnętrza,Vesto,93.57,35.52,2025-10-18,True
907,Ruch Moda Classic,Moda damska,Vantex,294.36,171.79,2025-11-24,True
908,Tworzyć Elektronika Pro,Elektronika,Nortex,2381.94,1453.32,2024-10-12,True
909,Działać Dom Premium,dom i wnętrza,Vantex,256.9,99.88,2025-12-17,True
910,Męski Moda Eco,Moda damska,Tessera,312.24,189.06,2024-11-15,True
911,Sto Uroda Classic,Uroda,MaxFit,104.41,31.32,2026-06-29,True
912,Budzić Moda Classic,Moda damska,Klarra,336.9,189.0,2025-12-06,True
913,Trwać Uroda Eco,Uroda,UrbanLine,139.29,70.64,2025-12-10,True
914,Zmarły Uroda Premium,Uroda,Aurea,141.84,63.09,2026-04-24,True
915,Informacja Moda Pro,Moda męska,Nortex,137.67,70.55,2025-04-14,True
916,Mieszkanka Elektronika Eco,Elektronika,Aurea,871.25,599.25,2026-08-06,True
917,Tutaj Moda Basic,Moda damska,Domora,347.35,216.77,2025-10-16,True
918,Wąż Moda Basic,Moda męska,Aurea,379.95,233.91,2025-08-31,True
919,Z powodu Dziecko Pro,Dziecko,Primo Style,144.57,73.99,2026-01-06,True
920,Ciągle Moda Basic,Moda damska,Bellure,177.37,90.91,2024-09-06,True
921,Terytorium Uroda Pro,Uroda,Bellure,160.99,71.77,2025-01-15,True
922,Węgiel Moda Premium,Moda damska,Vantex,292.75,170.33,2026-03-25,True
923,Stolica Dom Eco,DOM I WNĘTRZA,Nortex,502.58,315.29,2026-04-21,True
924,Ciężki Dom Eco,Dom i wnętrza,Primo Style,181.67,91.34,2026-03-26,True
925,Motyl Dziecko Premium,Dziecko,Nordly,201.39,82.62,2026-05-05,True
926,Papieros Moda Pro,Moda damska,Aurea,95.62,50.72,2025-03-12,True
927,Egzamin Moda Pro,Moda damska,Lumia,143.42,82.66,2026-03-07,False
928,Niemiec Dom Classic,Dom i wnętrza,Kidzo,243.91,135.78,2025-11-07,True
929,Jedynie Elektronika Premium,Elektronika ,Primo Style,1449.78,949.44,2025-03-23,True
930,Wytwarzać Moda Basic,Moda męska,Tessera,149.44,75.5,2025-04-15,True
931,Przecież Moda Premium,Moda damska,Aurea,262.67,166.86,2025-05-10,True
932,Naj- Uroda Premium,Uroda,Primo Style,26.89,10.47,2026-03-27,True
933,Część Moda Eco,Moda damska,Nortex,141.87,96.04,2025-04-03,True
934,Bawić się Elektronika Basic,Elektronika ,GripPro,187.63,113.32,2025-05-06,True
935,Sowa Uroda Pro,Uroda,Kidzo,179.33,98.11,2025-11-10,True
936,Zdolny Moda Basic,Moda damska,Vantex,110.64,69.73,2025-06-18,True
937,Dziać się Moda Basic,Moda męska,Vantex,309.34,163.77,2025-02-04,True
938,Temat Dziecko Pro,Dziecko,UrbanLine,161.57,71.58,2026-08-04,True
939,Piasek Dom Basic,Dom i wnętrza,Vantex,84.0,34.19,2026-07-19,True
940,Mieć Moda Classic,Moda męska,Bellure,79.79,44.32,2025-05-17,True
941,Pojawić się Moda Pro,Moda damska,Nortex,304.64,153.85,2025-04-15,True
942,Religia Moda Premium,Moda damska,Bellure,182.14,121.87,2025-02-02,True
943,Smak Dom Pro,Dom i wnętrza,Klarra,204.46,77.22,2025-03-20,True
944,Wieża Dom Basic,Dom i wnętrza,Lumia,599.0,294.13,2026-07-22,True
945,Pogoda Moda Pro,Moda męska,UrbanLine,256.31,139.47,2024-11-05,True
946,Tablica Dom Pro,Dom i wnętrza,Klarra,548.56,281.41,2025-11-07,True
947,Panna Moda Eco,Moda męska,Klarra,272.46,172.55,2025-11-14,True
948,Oczywiście Moda Premium,Moda damska,Bellure,151.65,94.17,2025-02-10,True
949,Wakacje Moda Eco,Moda damska,Nortex,254.16,135.96,2025-11-06,True
950,Hiszpański Moda Pro,Moda damska,Domora,291.41,165.92,2025-12-10,True
951,Bank Moda Classic,Moda damska,Vesto,185.93,102.83,2025-02-01,True
952,Epoka Uroda Eco,Uroda,Nordly,93.34,40.33,2026-07-16,True
953,Futro Moda Classic,Moda męska,Klarra,182.65,95.53,2025-12-30,True
954,Wnętrze Elektronika Classic,Elektronika,Vesto,2442.67,1659.63,2024-11-05,True
955,Teoria Dziecko Pro,Dziecko,Domora,21.75,9.12,2026-02-17,True
956,Wrócić Moda Pro,moda damska,Tessera,368.24,198.9,2025-06-06,True
957,Zanim Dom Pro,Dom i wnętrza,Vantex,251.11,155.04,2024-09-12,True
958,Jednak Moda Basic,Moda damska,Kidzo,251.2,129.5,2025-11-14,True
959,Silnik Moda Classic,Moda męska,Aurea,268.57,162.9,2024-11-04,True
960,Jedzenie Dom Classic,Dom i wnętrza,Vesto,199.16,86.01,2026-05-11,True
961,Wieczór Dom Premium,Dom i wnętrza,Domora,670.64,302.52,2025-02-18,True
962,Właściwość Akcesoria Premium,Akcesoria,Bellure,29.63,11.53,2025-07-06,False
963,Literatura Uroda Eco,Uroda,Vesto,142.5,80.23,2024-10-04,True
964,Polska Dom Pro,Dom i wnętrza,Vesto,856.6,488.09,2026-04-12,True
965,Gdzieś Moda Classic,Moda męska,Domora,328.83,148.62,2025-11-27,True
966,Palić Dom Eco,Dom i wnętrza,Lumia,674.28,346.9,2026-01-25,True
967,Całkiem Elektronika Eco,Elektronika,Kidzo,1326.55,845.07,2026-06-16,True
968,Słoneczny Moda Premium,Moda damska,Vantex,249.4,126.35,2025-09-08,True
969,Powstanie Moda Classic,moda damska,Ecolen,135.79,82.39,2025-12-13,True
970,Instytucja Moda Classic,Moda męska,Vantex,322.46,171.27,2025-07-26,True
971,Marka Moda Eco,Moda męska,Nortex,265.89,161.7,2025-06-26,True
